"blas multithreaded","tamano","threads","seg","icc omp+mkl","tamano","threads omp","threads mkl: sin ajuste dinamico/con ajuste","segundos","gcc omp+mkl","tamano","threads omp","threads mkl: sin ajuste dinamico/con ajuste","segundos","icc omp+atlas","tamano","threads omp","threads mkl: sin ajuste dinamico/con ajuste","segundos","gcc omp+atlas","tamano","threads omp","threads mkl: sin ajuste dinamico/con ajuste","segundos"
,,,,,500,15,3,0.015338,,500,15,3,0.02,,,,,,,,,,
,,,,,500,15,4,0.006421,,500,15,4,0.01,,,,,,,,,,
,,,,,500,15,4,0.014221,,500,15,4,0.02,,,,,,,,,,
,,,,,500,15,5,0.006856,,500,15,5,0.01,,,,,,,,,,
,,,,,500,15,5,0.015629,,500,15,5,0.01,,,,,,,,,,
,,,,,500,15,6,0.006803,,500,15,6,0.01,,,,,,,,,,
,,,,,500,15,6,0.015952,,500,15,6,0.01,,,,,,,,,,
,,,,,500,15,7,0.007475,,500,15,7,0.01,,,,,,,,,,
,,,,,500,15,7,0.015595,,500,15,7,0.01,,,,,,,,,,
,,,,,500,15,8,0.007617,,500,15,8,0.01,,,,,,,,,,
,,,,,500,15,8,0.014821,,500,15,8,0.02,,,,,,,,,,
,,,,,500,16,1,0.014022,,500,16,1,0.01,,,,,,,,,,
,,,,,500,16,1,0.014195,,500,16,1,0.01,,,,,,,,,,
,,,,,500,16,2,0.009243,,500,16,2,0.01,,,,,,,,,,
,,,,,500,16,2,0.013767,,500,16,2,0.01,,,,,,,,,,
,,,,,500,16,3,0.007934,,500,16,3,0.01,,,,,,,,,,
,,,,,500,16,3,0.013916,,500,16,3,0.01,,,,,,,,,,
,,,,,500,16,4,0.007380,,500,16,4,0.01,,,,,,,,,,
,,,,,500,16,4,0.013947,,500,16,4,0.01,,,,,,,,,,
,,,,,500,16,5,0.006809,,500,16,5,0.01,,,,,,,,,,
,,,,,500,16,5,0.014350,,500,16,5,0.01,,,,,,,,,,
,,,,,500,16,6,0.007221,,500,16,6,0.01,,,,,,,,,,
,,,,,500,16,6,0.014315,,500,16,6,0.01,,,,,,,,,,
,,,,,500,16,7,0.007325,,500,16,7,0.01,,,,,,,,,,
,,,,,500,16,7,0.014478,,500,16,7,0.01,,,,,,,,,,
,,,,,500,16,8,0.008121,,500,16,8,0.01,,,,,,,,,,
,,,,,500,16,8,0.014001,,500,16,8,0.01,,,,,,,,,,
,,,,,500,17,1,0.014162,,500,17,1,0.01,,,,,,,,,,
,,,,,500,17,1,0.013826,,500,17,1,0.01,,,,,,,,,,
,,,,,500,17,2,0.008416,,500,17,2,0.01,,,,,,,,,,
,,,,,500,17,2,0.013798,,500,17,2,0.01,,,,,,,,,,
,,,,,500,17,3,0.007052,,500,17,3,0.01,,,,,,,,,,
,,,,,500,17,3,0.013980,,500,17,3,0.02,,,,,,,,,,
,,,,,500,17,4,0.006351,,500,17,4,0.01,,,,,,,,,,
,,,,,500,17,4,0.014069,,500,17,4,0.01,,,,,,,,,,
,,,,,500,17,5,0.006742,,500,17,5,0.01,,,,,,,,,,
,,,,,500,17,5,0.014104,,500,17,5,0.01,,,,,,,,,,
,,,,,500,17,6,0.006673,,500,17,6,0.01,,,,,,,,,,
,,,,,500,17,6,0.013982,,500,17,6,0.01,,,,,,,,,,
,,,,,500,17,7,0.007209,,500,17,7,0.01,,,,,,,,,,
,,,,,500,17,7,0.013932,,500,17,7,0.01,,,,,,,,,,
,,,,,500,18,1,0.014102,,500,18,1,0.01,,,,,,,,,,
,,,,,500,18,1,0.013817,,500,18,1,0.01,,,,,,,,,,
,,,,,500,18,2,0.007762,,500,18,2,0.01,,,,,,,,,,
,,,,,500,18,2,0.013883,,500,18,2,0.01,,,,,,,,,,
,,,,,500,18,3,0.006818,,500,18,3,0.01,,,,,,,,,,
,,,,,500,18,3,0.013913,,500,18,3,0.01,,,,,,,,,,
,,,,,500,18,4,0.006443,,500,18,4,0.01,,,,,,,,,,
,,,,,500,18,4,0.014029,,500,18,4,0.01,,,,,,,,,,
,,,,,500,18,5,0.006457,,500,18,5,0.01,,,,,,,,,,
,,,,,500,18,5,0.013522,,500,18,5,0.01,,,,,,,,,,
,,,,,500,18,6,0.007147,,500,18,6,0.01,,,,,,,,,,
,,,,,500,18,6,0.013890,,500,18,6,0.01,,,,,,,,,,
,,,,,500,18,7,0.007515,,500,18,7,0.01,,,,,,,,,,
,,,,,500,18,7,0.013895,,500,18,7,0.01,,,,,,,,,,
,,,,,500,19,1,0.014098,,500,19,1,0.01,,,,,,,,,,
,,,,,500,19,1,0.013687,,500,19,1,0.01,,,,,,,,,,
,,,,,500,19,2,0.008799,,500,19,2,0.01,,,,,,,,,,
,,,,,500,19,2,0.013675,,500,19,2,0.01,,,,,,,,,,
,,,,,500,19,3,0.006947,,500,19,3,0.01,,,,,,,,,,
,,,,,500,19,3,0.013923,,500,19,3,0.01,,,,,,,,,,
,,,,,500,19,4,0.007709,,500,19,4,0.01,,,,,,,,,,
,,,,,500,19,4,0.013675,,500,19,4,0.01,,,,,,,,,,
,,,,,500,19,5,0.006813,,500,19,5,0.01,,,,,,,,,,
,,,,,500,19,5,0.013516,,500,19,5,0.01,,,,,,,,,,
,,,,,500,19,6,0.007759,,500,19,6,0.01,,,,,,,,,,
,,,,,500,19,6,0.013750,,500,19,6,0.01,,,,,,,,,,
,,,,,500,20,1,0.013765,,500,20,1,0.01,,,,,,,,,,
,,,,,500,20,1,0.015375,,500,20,1,0.01,,,,,,,,,,
,,,,,500,20,2,0.008012,,500,20,2,0.01,,,,,,,,,,
,,,,,500,20,2,0.013637,,500,20,2,0.01,,,,,,,,,,
,,,,,500,20,3,0.006967,,500,20,3,0.01,,,,,,,,,,
,,,,,500,20,3,0.014657,,500,20,3,0.01,,,,,,,,,,
,,,,,500,20,4,0.007150,,500,20,4,0.01,,,,,,,,,,
,,,,,500,20,4,0.013457,,500,20,4,0.01,,,,,,,,,,
,,,,,500,20,5,0.006882,,500,20,5,0.01,,,,,,,,,,
,,,,,500,20,5,0.014116,,500,20,5,0.01,,,,,,,,,,
,,,,,500,20,6,0.007684,,500,20,6,0.01,,,,,,,,,,
,,,,,500,20,6,0.013297,,500,20,6,0.01,,,,,,,,,,
,,,,,500,21,1,0.013712,,500,21,1,0.01,,,,,,,,,,
,,,,,500,21,1,0.013273,,500,21,1,0.01,,,,,,,,,,
,,,,,500,21,2,0.008286,,500,21,2,0.01,,,,,,,,,,
,,,,,500,21,2,0.013373,,500,21,2,0.01,,,,,,,,,,
,,,,,500,21,3,0.007423,,500,21,3,0.01,,,,,,,,,,
,,,,,500,21,3,0.013344,,500,21,3,0.01,,,,,,,,,,
,,,,,500,21,4,0.007009,,500,21,4,0.01,,,,,,,,,,
,,,,,500,21,4,0.013482,,500,21,4,0.01,,,,,,,,,,
,,,,,500,21,5,0.007468,,500,21,5,0.01,,,,,,,,,,
,,,,,500,21,5,0.013498,,500,21,5,0.01,,,,,,,,,,
,,,,,500,21,6,0.008198,,500,21,6,0.01,,,,,,,,,,
,,,,,500,21,6,0.013822,,500,21,6,0.01,,,,,,,,,,
,,,,,500,22,1,0.014617,,500,22,1,0.02,,,,,,,,,,
,,,,,500,22,1,0.013476,,500,22,1,0.01,,,,,,,,,,
,,,,,500,22,2,0.008532,,500,22,2,0.01,,,,,,,,,,
,,,,,500,22,2,0.013715,,500,22,2,0.01,,,,,,,,,,
,,,,,500,22,3,0.008199,,500,22,3,0.01,,,,,,,,,,
,,,,,500,22,3,0.014010,,500,22,3,0.01,,,,,,,,,,
,,,,,500,22,4,0.007517,,500,22,4,0.01,,,,,,,,,,
,,,,,500,22,4,0.014260,,500,22,4,0.01,,,,,,,,,,
,,,,,500,22,5,0.007513,,500,22,5,0.01,,,,,,,,,,
,,,,,500,22,5,0.014133,,500,22,5,0.01,,,,,,,,,,
,,,,,500,23,1,0.015785,,500,23,1,0.01,,,,,,,,,,
,,,,,500,23,1,0.014745,,500,23,1,0.01,,,,,,,,,,
,,,,,500,23,2,0.008987,,500,23,2,0.01,,,,,,,,,,
,,,,,500,23,2,0.015286,,500,23,2,0.01,,,,,,,,,,
,,,,,500,23,3,0.008671,,500,23,3,0.01,,,,,,,,,,
,,,,,500,23,3,0.014679,,500,23,3,0.01,,,,,,,,,,
,,,,,500,23,4,0.007993,,500,23,4,0.01,,,,,,,,,,
,,,,,500,23,4,0.014776,,500,23,4,0.02,,,,,,,,,,
,,,,,500,23,5,0.008159,,500,23,5,0.01,,,,,,,,,,
,,,,,500,23,5,0.015130,,500,23,5,0.02,,,,,,,,,,
,,,,,500,24,1,0.015111,,500,24,1,0.02,,,,,,,,,,
,,,,,500,24,1,0.014700,,500,24,1,0.02,,,,,,,,,,
,,,,,500,24,2,0.010606,,500,24,2,0.01,,,,,,,,,,
,,,,,500,24,2,0.014903,,500,24,2,0.02,,,,,,,,,,
,,,,,500,24,3,0.008942,,500,24,3,0.01,,,,,,,,,,
,,,,,500,24,3,0.014702,,500,24,3,0.02,,,,,,,,,,
,,,,,500,24,4,0.007273,,500,24,4,0.01,,,,,,,,,,
,,,,,500,24,4,0.014658,,500,24,4,0.02,,,,,,,,,,
,,,,,500,24,5,0.007692,,500,24,5,0.01,,,,,,,,,,
,,,,,500,24,5,0.014447,,500,24,5,0.01,,,,,,,,,,
,,,,,500,25,1,0.015854,,500,25,1,0.02,,,,,,,,,,
,,,,,500,25,1,0.016672,,500,25,1,0.02,,,,,,,,,,
,,,,,500,25,2,0.011385,,500,25,2,0.01,,,,,,,,,,
,,,,,500,25,2,0.014858,,500,25,2,0.02,,,,,,,,,,
,,,,,500,25,3,0.009429,,500,25,3,0.01,,,,,,,,,,
,,,,,500,25,3,0.015754,,500,25,3,0.02,,,,,,,,,,
,,,,,500,25,4,0.008886,,500,25,4,0.01,,,,,,,,,,
,,,,,500,25,4,0.014339,,500,25,4,0.02,,,,,,,,,,
,,,,,500,25,5,0.008695,,500,25,5,0.01,,,,,,,,,,
,,,,,500,25,5,0.014943,,500,25,5,0.02,,,,,,,,,,
,,,,,500,26,1,0.021259,,500,26,1,0.02,,,,,,,,,,
,,,,,500,26,1,0.019271,,500,26,1,0.02,,,,,,,,,,
,,,,,500,26,2,0.013517,,500,26,2,0.01,,,,,,,,,,
,,,,,500,26,2,0.020718,,500,26,2,0.02,,,,,,,,,,
,,,,,500,26,3,0.010869,,500,26,3,0.01,,,,,,,,,,
,,,,,500,26,3,0.019222,,500,26,3,0.02,,,,,,,,,,
,,,,,500,26,4,0.009755,,500,26,4,0.01,,,,,,,,,,
,,,,,500,26,4,0.020610,,500,26,4,0.02,,,,,,,,,,
,,,,,500,27,1,0.019303,,500,27,1,0.02,,,,,,,,,,
,,,,,500,27,1,0.020485,,500,27,1,0.02,,,,,,,,,,
,,,,,500,27,2,0.013134,,500,27,2,0.01,,,,,,,,,,
,,,,,500,27,2,0.020329,,500,27,2,0.02,,,,,,,,,,
,,,,,500,27,3,0.011195,,500,27,3,0.01,,,,,,,,,,
,,,,,500,27,3,0.020502,,500,27,3,0.02,,,,,,,,,,
,,,,,500,27,4,0.009984,,500,27,4,0.01,,,,,,,,,,
,,,,,500,27,4,0.021023,,500,27,4,0.02,,,,,,,,,,
,,,,,500,28,1,0.020124,,500,28,1,0.02,,,,,,,,,,
,,,,,500,28,1,0.021949,,500,28,1,0.02,,,,,,,,,,
,,,,,500,28,2,0.017709,,500,28,2,0.01,,,,,,,,,,
,,,,,500,28,2,0.021592,,500,28,2,0.02,,,,,,,,,,
,,,,,500,28,3,0.011482,,500,28,3,0.01,,,,,,,,,,
,,,,,500,28,3,0.019837,,500,28,3,0.02,,,,,,,,,,
,,,,,500,28,4,0.010820,,500,28,4,0.01,,,,,,,,,,
,,,,,500,28,4,0.018456,,500,28,4,0.02,,,,,,,,,,
,,,,,500,29,1,0.022890,,500,29,1,0.02,,,,,,,,,,
,,,,,500,29,1,0.021700,,500,29,1,0.02,,,,,,,,,,
,,,,,500,29,2,0.017402,,500,29,2,0.01,,,,,,,,,,
,,,,,500,29,2,0.021401,,500,29,2,0.02,,,,,,,,,,
,,,,,500,29,3,0.014388,,500,29,3,0.01,,,,,,,,,,
,,,,,500,29,3,0.021353,,500,29,3,0.02,,,,,,,,,,
,,,,,500,29,4,0.009438,,500,29,4,0.01,,,,,,,,,,
,,,,,500,29,4,0.022397,,500,29,4,0.02,,,,,,,,,,
,,,,,500,30,1,0.024241,,500,30,1,0.03,,,,,,,,,,
,,,,,500,30,1,0.021233,,500,30,1,0.02,,,,,,,,,,
,,,,,500,30,2,0.014471,,500,30,2,0.02,,,,,,,,,,
,,,,,500,30,2,0.020564,,500,30,2,0.02,,,,,,,,,,
,,,,,500,30,3,0.014176,,500,30,3,0.01,,,,,,,,,,
,,,,,500,30,3,0.022913,,500,30,3,0.02,,,,,,,,,,
,,,,,500,30,4,0.009557,,500,30,4,0.01,,,,,,,,,,
,,,,,500,30,4,0.022454,,500,30,4,0.02,,,,,,,,,,
,,,,,500,31,1,0.024859,,500,31,1,0.03,,,,,,,,,,
,,,,,500,31,1,0.023970,,500,31,1,0.02,,,,,,,,,,
,,,,,500,31,2,0.020159,,500,31,2,0.02,,,,,,,,,,
,,,,,500,31,2,0.023901,,500,31,2,0.02,,,,,,,,,,
,,,,,500,31,3,0.012202,,500,31,3,0.01,,,,,,,,,,
,,,,,500,31,3,0.021311,,500,31,3,0.03,,,,,,,,,,
,,,,,500,31,4,0.013458,,500,31,4,0.01,,,,,,,,,,
,,,,,500,31,4,0.021766,,500,31,4,0.02,,,,,,,,,,
,,,,,500,32,1,0.022498,,500,32,1,0.02,,,,,,,,,,
,,,,,500,32,1,0.024227,,500,32,1,0.02,,,,,,,,,,
,,,,,500,32,2,0.016364,,500,32,2,0.01,,,,,,,,,,
,,,,,500,32,2,0.022581,,500,32,2,0.02,,,,,,,,,,
,,,,,500,32,3,0.016460,,500,32,3,0.01,,,,,,,,,,
,,,,,500,32,3,0.022650,,500,32,3,0.02,,,,,,,,,,
,,,,,500,32,4,0.014370,,500,32,4,0.01,,,,,,,,,,
,,,,,500,32,4,0.022595,,500,32,4,0.02,,,,,,,,,,
,,,,,500,33,1,0.023489,,500,33,1,0.02,,,,,,,,,,
,,,,,500,33,1,0.022424,,500,33,1,0.02,,,,,,,,,,
,,,,,500,33,2,0.017769,,500,33,2,0.02,,,,,,,,,,
,,,,,500,33,2,0.019114,,500,33,2,0.02,,,,,,,,,,
,,,,,500,33,3,0.014129,,500,33,3,0.01,,,,,,,,,,
,,,,,500,33,3,0.023053,,500,33,3,0.02,,,,,,,,,,
,,,,,500,34,1,0.024196,,500,34,1,0.03,,,,,,,,,,
,,,,,500,34,1,0.025134,,500,34,1,0.02,,,,,,,,,,
,,,,,500,34,2,0.013854,,500,34,2,0.02,,,,,,,,,,
,,,,,500,34,2,0.023205,,500,34,2,0.02,,,,,,,,,,
,,,,,500,34,3,0.011347,,500,34,3,0.01,,,,,,,,,,
,,,,,500,34,3,0.025599,,500,34,3,0.02,,,,,,,,,,
,,,,,500,35,1,0.022421,,500,35,1,0.02,,,,,,,,,,
,,,,,500,35,1,0.021845,,500,35,1,0.02,,,,,,,,,,
,,,,,500,35,2,0.016974,,500,35,2,0.02,,,,,,,,,,
,,,,,500,35,2,0.024895,,500,35,2,0.02,,,,,,,,,,
,,,,,500,35,3,0.015014,,500,35,3,0.01,,,,,,,,,,
,,,,,500,35,3,0.023184,,500,35,3,0.02,,,,,,,,,,
,,,,,500,36,1,0.021925,,500,36,1,0.02,,,,,,,,,,
,,,,,500,36,1,0.021906,,500,36,1,0.02,,,,,,,,,,
,,,,,500,36,2,0.013535,,500,36,2,0.03,,,,,,,,,,
,,,,,500,36,2,0.022976,,500,36,2,0.02,,,,,,,,,,
,,,,,500,36,3,0.012411,,500,36,3,0.01,,,,,,,,,,
,,,,,500,36,3,0.021852,,500,36,3,0.02,,,,,,,,,,
,,,,,500,37,1,0.025176,,500,37,1,0.02,,,,,,,,,,
,,,,,500,37,1,0.022154,,500,37,1,0.02,,,,,,,,,,
,,,,,500,37,2,0.015704,,500,37,2,0.02,,,,,,,,,,
,,,,,500,37,2,0.023441,,500,37,2,0.02,,,,,,,,,,
,,,,,500,37,3,0.012176,,500,37,3,0.01,,,,,,,,,,
,,,,,500,37,3,0.022403,,500,37,3,0.02,,,,,,,,,,
,,,,,500,38,1,0.026688,,500,38,1,0.03,,,,,,,,,,
,,,,,500,38,1,0.023104,,500,38,1,0.02,,,,,,,,,,
,,,,,500,38,2,0.015146,,500,38,2,0.02,,,,,,,,,,
,,,,,500,38,2,0.021321,,500,38,2,0.03,,,,,,,,,,
,,,,,500,38,3,0.014903,,500,38,3,0.01,,,,,,,,,,
,,,,,500,38,3,0.026500,,500,38,3,0.02,,,,,,,,,,
,,,,,500,39,1,0.021967,,500,39,1,0.02,,,,,,,,,,
,,,,,500,39,1,0.025037,,500,39,1,0.02,,,,,,,,,,
,,,,,500,39,2,0.015889,,500,39,2,0.02,,,,,,,,,,
,,,,,500,39,2,0.021483,,500,39,2,0.02,,,,,,,,,,
,,,,,500,39,3,0.014162,,500,39,3,0.02,,,,,,,,,,
,,,,,500,39,3,0.022855,,500,39,3,0.03,,,,,,,,,,
,,,,,500,40,1,0.025276,,500,40,1,0.02,,,,,,,,,,
,,,,,500,40,1,0.024281,,500,40,1,0.02,,,,,,,,,,
,,,,,500,40,2,0.018439,,500,40,2,0.02,,,,,,,,,,
,,,,,500,40,2,0.022586,,500,40,2,0.02,,,,,,,,,,
,,,,,500,40,3,0.013661,,500,40,3,0.01,,,,,,,,,,
,,,,,500,40,3,0.021075,,500,40,3,0.03,,,,,,,,,,
,,,,,500,41,1,0.026112,,500,41,1,0.03,,,,,,,,,,
,,,,,500,41,1,0.025894,,500,41,1,0.03,,,,,,,,,,
,,,,,500,41,2,0.016091,,500,41,2,0.02,,,,,,,,,,
,,,,,500,41,2,0.024156,,500,41,2,0.02,,,,,,,,,,
,,,,,500,41,3,0.011798,,500,41,3,0.01,,,,,,,,,,
,,,,,500,41,3,0.023183,,500,41,3,0.03,,,,,,,,,,
,,,,,500,42,1,0.022028,,500,42,1,0.02,,,,,,,,,,
,,,,,500,42,1,0.026292,,500,42,1,0.02,,,,,,,,,,
,,,,,500,42,2,0.016420,,500,42,2,0.02,,,,,,,,,,
,,,,,500,42,2,0.027386,,500,42,2,0.03,,,,,,,,,,
,,,,,500,42,3,0.014251,,500,42,3,0.02,,,,,,,,,,
,,,,,500,42,3,0.022121,,500,42,3,0.02,,,,,,,,,,
,,,,,500,43,1,0.025001,,500,43,1,0.03,,,,,,,,,,
,,,,,500,43,1,0.021772,,500,43,1,0.02,,,,,,,,,,
,,,,,500,43,2,0.016115,,500,43,2,0.02,,,,,,,,,,
,,,,,500,43,2,0.020975,,500,43,2,0.02,,,,,,,,,,
,,,,,500,44,1,0.026059,,500,44,1,0.03,,,,,,,,,,
,,,,,500,44,1,0.022907,,500,44,1,0.03,,,,,,,,,,
,,,,,500,44,2,0.027547,,500,44,2,0.02,,,,,,,,,,
,,,,,500,44,2,0.031269,,500,44,2,0.02,,,,,,,,,,
,,,,,500,45,1,0.023105,,500,45,1,0.03,,,,,,,,,,
,,,,,500,45,1,0.023159,,500,45,1,0.02,,,,,,,,,,
,,,,,500,45,2,0.015969,,500,45,2,0.02,,,,,,,,,,
,,,,,500,45,2,0.022191,,500,45,2,0.03,,,,,,,,,,
,,,,,500,46,1,0.023652,,500,46,1,0.02,,,,,,,,,,
,,,,,500,46,1,0.021056,,500,46,1,0.02,,,,,,,,,,
,,,,,500,46,2,0.021981,,500,46,2,0.02,,,,,,,,,,
,,,,,500,46,2,0.022560,,500,46,2,0.02,,,,,,,,,,
,,,,,500,47,1,0.032704,,500,47,1,0.03,,,,,,,,,,
,,,,,500,47,1,0.021331,,500,47,1,0.02,,,,,,,,,,
,,,,,500,47,2,0.017353,,500,47,2,0.02,,,,,,,,,,
,,,,,500,47,2,0.020215,,500,47,2,0.02,,,,,,,,,,
,,,,,500,48,1,0.024506,,500,48,1,0.03,,,,,,,,,,
,,,,,500,48,1,0.025153,,500,48,1,0.03,,,,,,,,,,
,,,,,500,48,2,0.016739,,500,48,2,0.02,,,,,,,,,,
,,,,,500,48,2,0.023301,,500,48,2,0.02,,,,,,,,,,
,,,,,500,49,1,0.029140,,500,49,1,0.04,,,,,,,,,,
,,,,,500,49,1,0.023891,,500,49,1,0.02,,,,,,,,,,
,,,,,500,49,2,0.020090,,500,49,2,0.02,,,,,,,,,,
,,,,,500,49,2,0.025851,,500,49,2,0.02,,,,,,,,,,
,,,,,500,50,1,0.024124,,500,50,1,0.03,,,,,,,,,,
,,,,,500,50,1,0.022275,,500,50,1,0.03,,,,,,,,,,
,,,,,500,50,2,0.018472,,500,50,2,0.02,,,,,,,,,,
,,,,,500,50,2,0.027649,,500,50,2,0.03,,,,,,,,,,
,,,,,500,51,1,0.028394,,500,51,1,0.03,,,,,,,,,,
,,,,,500,51,1,0.026830,,500,51,1,0.03,,,,,,,,,,
,,,,,500,51,2,0.017363,,500,51,2,0.02,,,,,,,,,,
,,,,,500,51,2,0.023981,,500,51,2,0.03,,,,,,,,,,
,,,,,500,52,1,0.027072,,500,52,1,0.03,,,,,,,,,,
,,,,,500,52,1,0.025870,,500,52,1,0.03,,,,,,,,,,
,,,,,500,52,2,0.018396,,500,52,2,0.02,,,,,,,,,,
,,,,,500,52,2,0.034069,,500,52,2,0.03,,,,,,,,,,
,,,,,500,53,1,0.024645,,500,53,1,0.03,,,,,,,,,,
,,,,,500,53,1,0.025727,,500,53,1,0.03,,,,,,,,,,
,,,,,500,53,2,0.017380,,500,53,2,0.02,,,,,,,,,,
,,,,,500,53,2,0.024626,,500,53,2,0.03,,,,,,,,,,
,,,,,500,54,1,0.027600,,500,54,1,0.03,,,,,,,,,,
,,,,,500,54,1,0.023960,,500,54,1,0.03,,,,,,,,,,
,,,,,500,54,2,0.018080,,500,54,2,0.02,,,,,,,,,,
,,,,,500,54,2,0.027860,,500,54,2,0.03,,,,,,,,,,
,,,,,500,55,1,0.032320,,500,55,1,0.03,,,,,,,,,,
,,,,,500,55,1,0.027788,,500,55,1,0.03,,,,,,,,,,
,,,,,500,55,2,0.017450,,500,55,2,0.02,,,,,,,,,,
,,,,,500,55,2,0.027580,,500,55,2,0.02,,,,,,,,,,
,,,,,500,56,1,0.026372,,500,56,1,0.03,,,,,,,,,,
,,,,,500,56,1,0.029150,,500,56,1,0.03,,,,,,,,,,
,,,,,500,56,2,0.021602,,500,56,2,0.02,,,,,,,,,,
,,,,,500,56,2,0.022747,,500,56,2,0.03,,,,,,,,,,
,,,,,500,57,1,0.028435,,500,57,1,0.03,,,,,,,,,,
,,,,,500,57,1,0.026227,,500,57,1,0.03,,,,,,,,,,
,,,,,500,57,2,0.021918,,500,57,2,0.02,,,,,,,,,,
,,,,,500,57,2,0.027285,,500,57,2,0.03,,,,,,,,,,
,,,,,500,58,1,0.028196,,500,58,1,0.04,,,,,,,,,,
,,,,,500,58,1,0.026600,,500,58,1,0.04,,,,,,,,,,
,,,,,500,58,2,0.020524,,500,58,2,0.02,,,,,,,,,,
,,,,,500,58,2,0.024978,,500,58,2,0.03,,,,,,,,,,
,,,,,500,59,1,0.027687,,500,59,1,0.04,,,,,,,,,,
,,,,,500,59,1,0.026003,,500,59,1,0.03,,,,,,,,,,
,,,,,500,59,2,0.019837,,500,59,2,0.02,,,,,,,,,,
,,,,,500,59,2,0.032286,,500,59,2,0.03,,,,,,,,,,
,,,,,500,60,1,0.034508,,500,60,1,0.03,,,,,,,,,,
,,,,,500,60,1,0.027163,,500,60,1,0.03,,,,,,,,,,
,,,,,500,60,2,0.022262,,500,60,2,0.02,,,,,,,,,,
,,,,,500,60,2,0.031465,,500,60,2,0.03,,,,,,,,,,
,,,,,500,61,1,0.036250,,500,61,1,0.04,,,,,,,,,,
,,,,,500,61,1,0.026691,,500,61,1,0.03,,,,,,,,,,
,,,,,500,61,2,0.019017,,500,61,2,0.02,,,,,,,,,,
,,,,,500,61,2,0.034877,,500,61,2,0.04,,,,,,,,,,
,,,,,500,62,1,0.041600,,500,62,1,0.03,,,,,,,,,,
,,,,,500,62,1,0.028222,,500,62,1,0.04,,,,,,,,,,
,,,,,500,62,2,0.019461,,500,62,2,0.03,,,,,,,,,,
,,,,,500,62,2,0.031576,,500,62,2,0.03,,,,,,,,,,
,,,,,500,63,1,0.034713,,500,63,1,0.04,,,,,,,,,,
,,,,,500,63,1,0.038730,,500,63,1,0.04,,,,,,,,,,
,,,,,500,63,2,0.019147,,500,63,2,0.02,,,,,,,,,,
,,,,,500,63,2,0.034099,,500,63,2,0.03,,,,,,,,,,
,,,,,500,64,1,0.038668,,500,64,1,0.04,,,,,,,,,,
,,,,,500,64,1,0.030003,,500,64,1,0.03,,,,,,,,,,
,,,,,500,64,2,0.020908,,500,64,2,0.03,,,,,,,,,,
,,,,,500,64,2,0.030622,,500,64,2,0.03,,,,,,,,,,
,,,,,500,65,1,0.037621,,500,65,1,0.04,,,,,,,,,,
,,,,,500,65,1,0.037399,,500,65,1,0.04,,,,,,,,,,
,,,,,500,66,1,0.034964,,500,66,1,0.03,,,,,,,,,,
,,,,,500,66,1,0.031127,,500,66,1,0.04,,,,,,,,,,
,,,,,500,67,1,0.037350,,500,67,1,0.04,,,,,,,,,,
,,,,,500,67,1,0.029536,,500,67,1,0.03,,,,,,,,,,
,,,,,500,68,1,0.035602,,500,68,1,0.04,,,,,,,,,,
,,,,,500,68,1,0.031783,,500,68,1,0.03,,,,,,,,,,
,,,,,500,69,1,0.030736,,500,69,1,0.04,,,,,,,,,,
,,,,,500,69,1,0.027306,,500,69,1,0.03,,,,,,,,,,
,,,,,500,70,1,0.043025,,500,70,1,0.04,,,,,,,,,,
,,,,,500,70,1,0.027585,,500,70,1,0.04,,,,,,,,,,
,,,,,500,71,1,0.040458,,500,71,1,0.03,,,,,,,,,,
,,,,,500,71,1,0.039404,,500,71,1,0.03,,,,,,,,,,
,,,,,500,72,1,0.036460,,500,72,1,0.03,,,,,,,,,,
,,,,,500,72,1,0.028079,,500,72,1,0.03,,,,,,,,,,
,,,,,500,73,1,0.034001,,500,73,1,0.04,,,,,,,,,,
,,,,,500,73,1,0.030317,,500,73,1,0.04,,,,,,,,,,
,,,,,500,74,1,0.036077,,500,74,1,0.04,,,,,,,,,,
,,,,,500,74,1,0.030285,,500,74,1,0.03,,,,,,,,,,
,,,,,500,75,1,0.035604,,500,75,1,0.04,,,,,,,,,,
,,,,,500,75,1,0.030300,,500,75,1,0.03,,,,,,,,,,
,,,,,500,76,1,0.036141,,500,76,1,0.03,,,,,,,,,,
,,,,,500,76,1,0.032783,,500,76,1,0.03,,,,,,,,,,
,,,,,500,77,1,0.032730,,500,77,1,0.04,,,,,,,,,,
,,,,,500,77,1,0.031094,,500,77,1,0.03,,,,,,,,,,
,,,,,500,78,1,0.043417,,500,78,1,0.04,,,,,,,,,,
,,,,,500,78,1,0.032586,,500,78,1,0.03,,,,,,,,,,
,,,,,500,79,1,0.040041,,500,79,1,0.04,,,,,,,,,,
,,,,,500,79,1,0.035191,,500,79,1,0.03,,,,,,,,,,
,,,,,500,80,1,0.040354,,500,80,1,0.04,,,,,,,,,,
,,,,,500,80,1,0.030646,,500,80,1,0.03,,,,,,,,,,
,,,,,500,81,1,0.041635,,500,81,1,0.05,,,,,,,,,,
,,,,,500,81,1,0.033610,,500,81,1,0.03,,,,,,,,,,
,,,,,500,82,1,0.038250,,500,82,1,0.04,,,,,,,,,,
,,,,,500,82,1,0.034492,,500,82,1,0.04,,,,,,,,,,
,,,,,500,83,1,0.034692,,500,83,1,0.04,,,,,,,,,,
